utterance	output
I paid with my card and I was charged a fee	[IN:CARD_PAYMENT_FEE_CHARGED I paid with my card and I was charged a fee]
Where is the transfer to my account that I made?	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER Where is the transfer to my account that I made?]
I bought something while traveling, and the exchange rate was wrong.	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE I bought something while traveling, and the exchange rate was wrong.]
Are there limits on the virtual cards?	[IN:DISPOSABLE_CARD_LIMITS Are there limits on the virtual cards?]
A fee shouldn't apply to me if my card was stolen.	[IN:LOST_OR_STOLEN_CARD A fee shouldn't apply to me if my card was stolen.]
I am adding money, what currencies do you accept to do this?	[IN:SUPPORTED_CARDS_AND_CURRENCIES I am adding money, what currencies do you accept to do this?]
There is a payment with my card which i definitely did not do.	[IN:CARD_PAYMENT_NOT_RECOGNISED There is a payment with my card which i definitely did not do.]
Why won't my top up work	[IN:TOP_UP_FAILED Why won't my top up work]
Can I return an item?	[IN:REQUEST_REFUND Can I return an item?]
What stopped my transfer, from being accepted?	[IN:FAILED_TRANSFER What stopped my transfer, from being accepted?]
I forgot the code I need to get into the app.	[IN:PASSCODE_FORGOTTEN I forgot the code I need to get into the app.]
I lost my phone! Will my card still work?	[IN:LOST_OR_STOLEN_PHONE I lost my phone! Will my card still work?]
Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT Hi,  My money has not been credited to my account for which i have sent you cheque few days before. I am worried about the money please let me know the status.]
The ATM won't let me take out cash	[IN:DECLINED_CASH_WITHDRAWAL The ATM won't let me take out cash]
This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL This past holiday I made a withdraw at the ATM machine, and it seems I've been charged too much.]
there is a charge i dont recognize	[IN:CARD_PAYMENT_NOT_RECOGNISED there is a charge i dont recognize]
Which currencies do you work with?	[IN:SUPPORTED_CARDS_AND_CURRENCIES Which currencies do you work with?]
Will I have to pay extra to exchange money?	[IN:EXCHANGE_CHARGE Will I have to pay extra to exchange money?]
When will I see an updated balance after a transfer?	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER When will I see an updated balance after a transfer?]
A wrong amount of cash we sent to me.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED A wrong amount of cash we sent to me.]
How long will it take to transfer from europe?	[IN:TRANSFER_TIMING How long will it take to transfer from europe?]
My transfer failed to process correctly. Is there a reason this would happen?	[IN:FAILED_TRANSFER My transfer failed to process correctly. Is there a reason this would happen?]
Explain the activation method for this card	[IN:ACTIVATE_MY_CARD Explain the activation method for this card]
I noticed that i got charged extra for using the card.	[IN:CARD_PAYMENT_FEE_CHARGED I noticed that i got charged extra for using the card.]
I think I was double charged	[IN:TRANSACTION_CHARGED_TWICE I think I was double charged]
How do I order another card?	[IN:GETTING_SPARE_CARD How do I order another card?]
Is there any way to get another card on the same account?	[IN:GETTING_SPARE_CARD Is there any way to get another card on the same account?]
Contactless payments need to be enabled for my card.	[IN:CONTACTLESS_NOT_WORKING Contactless payments need to be enabled for my card.]
The applied exchange rate is wrong for the cash I got abroad.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL The applied exchange rate is wrong for the cash I got abroad.]
What are the time frames for the money to be available in my account?	[IN:TRANSFER_TIMING What are the time frames for the money to be available in my account?]
I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.	[IN:PENDING_CARD_PAYMENT I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.]
My transfer has not arrived.	[IN:TRANSFER_NOT_RECEIVED_BY_RECIPIENT My transfer has not arrived.]
Would I be able to open an account for my daughter?	[IN:AGE_LIMIT Would I be able to open an account for my daughter?]
When will my card be here?	[IN:CARD_DELIVERY_ESTIMATE When will my card be here?]
Why was my account assessed a fee?	[IN:EXTRA_CHARGE_ON_STATEMENT Why was my account assessed a fee?]
I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT I deposited a check yesterday and Im not seeing it in my account. i need the money, is there something wrong with my account? check it out please]
Can you tell me why my transfer declined?	[IN:DECLINED_TRANSFER Can you tell me why my transfer declined?]
I can't get the virtual card to work	[IN:VIRTUAL_CARD_NOT_WORKING I can't get the virtual card to work]
Can I withdraw money in my hometown currency while on holiday without any additional fees?	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL Can I withdraw money in my hometown currency while on holiday without any additional fees?]
What other fiat currencies can I use?	[IN:FIAT_CURRENCY_SUPPORT What other fiat currencies can I use?]
How long does a transfer transaction take?	[IN:TRANSFER_TIMING How long does a transfer transaction take?]
If I exchange foreign currency, are there any other charges?	[IN:EXCHANGE_CHARGE If I exchange foreign currency, are there any other charges?]
Do you charge for sending more cards?	[IN:GETTING_SPARE_CARD Do you charge for sending more cards?]
I see a $1 charge in a transaction.	[IN:EXTRA_CHARGE_ON_STATEMENT I see a $1 charge in a transaction.]
Where can I find top up by cash deposit?	[IN:TOP_UP_BY_CASH_OR_CHEQUE Where can I find top up by cash deposit?]
Why is my exchange rate wrong?	[IN:CARD_PAYMENT_WRONG_EXCHANGE_RATE Why is my exchange rate wrong?]
I should only have one charge, but it shows two.	[IN:TRANSACTION_CHARGED_TWICE I should only have one charge, but it shows two.]
can i create my own pin right away	[IN:GET_PHYSICAL_CARD can i create my own pin right away]
Do you accept credit cards from the US	[IN:SUPPORTED_CARDS_AND_CURRENCIES Do you accept credit cards from the US]
Why has my new card still not come?	[IN:CARD_ARRIVAL Why has my new card still not come?]
I no longer need AUD, I need GBP instead, how can I make this happen?	[IN:EXCHANGE_VIA_APP I no longer need AUD, I need GBP instead, how can I make this happen?]
Please, I need your help as to whether or not you have money for a large refunded purchase I made. I requested it some time ago from the seller, but nothing is showing up.	[IN:REFUND_NOT_SHOWING_UP Please, I need your help as to whether or not you have money for a large refunded purchase I made. I requested it some time ago from the seller, but nothing is showing up.]
It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!	[IN:CASH_WITHDRAWAL_CHARGE It seems I've suddenly been charged for my recent ATM cash withdrawal. What's up with that? I though withdrawals are free, you never charged me so far!]
Can I top up for free using a European card?	[IN:TOP_UP_BY_CARD_CHARGE Can I top up for free using a European card?]
WHAT IS THE SOLUTION OF THIS PROBLEM	[IN:CARD_ARRIVAL WHAT IS THE SOLUTION OF THIS PROBLEM]
Will it be possible to change from USD to GBP with this App?	[IN:EXCHANGE_VIA_APP Will it be possible to change from USD to GBP with this App?]
Do you charge a fee on currency exchange?	[IN:EXCHANGE_CHARGE Do you charge a fee on currency exchange?]
The exchange rate was messed up from the ATM	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL The exchange rate was messed up from the ATM]
Where can I order a card?	[IN:ORDER_PHYSICAL_CARD Where can I order a card?]
I do not see the money I transferred into this account	[IN:BALANCE_NOT_UPDATED_AFTER_BANK_TRANSFER I do not see the money I transferred into this account]
what is the most money i can top up?	[IN:TOP_UP_LIMITS what is the most money i can top up?]
What is my money worth in other countries?	[IN:EXCHANGE_RATE What is my money worth in other countries?]
What are the countries you have offices in?	[IN:COUNTRY_SUPPORT What are the countries you have offices in?]
When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.	[IN:WRONG_AMOUNT_OF_CASH_RECEIVED When I went to withdraw cash today the ATM gave me the wrong amount of cash. The app is showing a larger amount.]
Why isn't my payment showing?	[IN:REVERTED_CARD_PAYMENT? Why isn't my payment showing?]
Why would you decline my card?	[IN:DECLINED_CARD_PAYMENT Why would you decline my card?]
Why isn't my Google Pay top up working for me? Did I do something wrong?	[IN:APPLE_PAY_OR_GOOGLE_PAY Why isn't my Google Pay top up working for me? Did I do something wrong?]
How do I auto top-up?	[IN:AUTOMATIC_TOP_UP How do I auto top-up?]
What's taking so long for this payment to go through?	[IN:PENDING_CARD_PAYMENT What's taking so long for this payment to go through?]
I have the funds, why can I not use my top-up?	[IN:TOP_UP_FAILED I have the funds, why can I not use my top-up?]
Why hasn't my transfer gone through	[IN:FAILED_TRANSFER Why hasn't my transfer gone through]
What do I have to do to prove my identity?	[IN:UNABLE_TO_VERIFY_IDENTITY What do I have to do to prove my identity?]
Which merchants accept my card?	[IN:CARD_ACCEPTANCE Which merchants accept my card?]
Which ATM's can I use to make a withdrawal?	[IN:ATM_SUPPORT Which ATM's can I use to make a withdrawal?]
How do I request a refund?	[IN:REQUEST_REFUND How do I request a refund?]
I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.	[IN:WRONG_EXCHANGE_RATE_FOR_CASH_WITHDRAWAL I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.]
The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.	[IN:BALANCE_NOT_UPDATED_AFTER_CHEQUE_OR_CASH_DEPOSIT The check I deposited yesterday isn't listed yet.  Isn't that pretty slow?  I need to see the balance increased by that check.]
Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!	[IN:REVERTED_CARD_PAYMENT? Hello, I was contacted by a seller who let me know my money didn't come through on their side. It most certainly came out of my account so I need this looked at immediately because now it has been returned to me!]
your company is awful, i would like to delete my account please	[IN:TERMINATE_ACCOUNT your company is awful, i would like to delete my account please]
