utterance	output
what are the nonstop flights from kansas city to burbank arriving on saturday may twenty two	[IN:ATIS_FLIGHT what are the [SL:FLIGHT_STOP nonstop] flights from [SL:FROMLOC.CITY_NAME kansas city] to [SL:TOLOC.CITY_NAME burbank] arriving on [SL:ARRIVE_DATE.DAY_NAME saturday] [SL:ARRIVE_DATE.MONTH_NAME may] [SL:ARRIVE_DATE.DAY_NUMBER twenty two]]
show me the cheapest round trip fares from san francisco to salt lake city	[IN:ATIS_AIRFARE show me the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP round trip] fares from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME salt lake city]]
also show me flights from san francisco to pittsburgh on tuesday	[IN:ATIS_FLIGHT also show me flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.DAY_NAME tuesday]]
what is the cheapest one way fare from san francisco to boston on wednesday august twenty first	[IN:ATIS_AIRFARE what is the [SL:COST_RELATIVE cheapest] [SL:ROUND_TRIP one way] fare from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME boston] on [SL:DEPART_DATE.DAY_NAME wednesday] [SL:DEPART_DATE.MONTH_NAME august] [SL:DEPART_DATE.DAY_NUMBER twenty first]]
show me all flights from san francisco to new york nonstop	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME new york] [SL:FLIGHT_STOP nonstop]]
we're going from denver to san francisco	[IN:ATIS_FLIGHT we're going from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME san francisco]]
show me the flights from miami to san diego with one stop in denver	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME san diego] with [SL:FLIGHT_STOP one stop] in [SL:STOPLOC.CITY_NAME denver]]
nonstop or connecting flights from seattle to boston	[IN:ATIS_FLIGHT [SL:FLIGHT_STOP nonstop] [SL:OR or] [SL:CONNECT connecting] flights from [SL:FROMLOC.CITY_NAME seattle] to [SL:TOLOC.CITY_NAME boston]]
show me flights from denver to boston on tuesday	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME boston] on [SL:DEPART_DATE.DAY_NAME tuesday]]
what is the smallest aircraft available to fly on from pittsburgh to baltimore	[IN:ATIS_AIRCRAFT what is the [SL:MOD smallest] aircraft available to fly on from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME baltimore]]
show me flights from pittsburgh to dc	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.STATE_CODE dc]]
show me all flights from phoenix to milwaukee on wednesday	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME milwaukee] on [SL:DEPART_DATE.DAY_NAME wednesday]]
what are the flights from las vegas to burbank on saturday may twenty two	[IN:ATIS_FLIGHT what are the flights from [SL:FROMLOC.CITY_NAME las vegas] to [SL:TOLOC.CITY_NAME burbank] on [SL:DEPART_DATE.DAY_NAME saturday] [SL:DEPART_DATE.MONTH_NAME may] [SL:DEPART_DATE.DAY_NUMBER twenty two]]
what's the first flight from boston to san francisco	[IN:ATIS_FLIGHT what's the [SL:FLIGHT_MOD first] flight from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
show me all flights from new york to miami leaving on a tuesday and returning on sunday	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME new york] to [SL:TOLOC.CITY_NAME miami] leaving on a [SL:DEPART_DATE.DAY_NAME tuesday] and returning on [SL:RETURN_DATE.DAY_NAME sunday]]
please list all flights between boston and san francisco nonstop	[IN:ATIS_FLIGHT please list all flights between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME san francisco] [SL:FLIGHT_STOP nonstop]]
show me the flights from denver to westchester county	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME westchester county]]
what is the seating capacity of the various airplanes that united airlines uses	[IN:ATIS_CAPACITY what is the seating capacity of the various airplanes that [SL:AIRLINE_NAME united airlines] uses]
show me the flights from westchester county to cincinnati	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME westchester county] to [SL:TOLOC.CITY_NAME cincinnati]]
what is the least expensive one way fare from boston to pittsburgh	[IN:ATIS_AIRFARE what is the [SL:COST_RELATIVE least expensive] [SL:ROUND_TRIP one way] fare from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME pittsburgh]]
what airlines fly from boston to san francisco	[IN:ATIS_AIRLINE what airlines fly from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
what does code yn mean	[IN:ATIS_ABBREVIATION what does code [SL:FARE_BASIS_CODE yn] mean]
what flights do you have from baltimore to san francisco	[IN:ATIS_FLIGHT what flights do you have from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME san francisco]]
is there transportation from the atlanta airport to downtown atlanta	[IN:ATIS_GROUND_SERVICE is there transportation from the [SL:FROMLOC.AIRPORT_NAME [SL:TOLOC.CITY_NAME atlanta] airport] to downtown [SL:TOLOC.CITY_NAME atlanta]]
is there a meal on delta flight 852 from san francisco to dallas fort worth	[IN:ATIS_MEAL is there a [SL:MEAL meal] on [SL:AIRLINE_NAME delta] flight [SL:FLIGHT_NUMBER 852] from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME dallas fort worth]]
show me the airfare from pittsburgh to san francisco	[IN:ATIS_AIRFARE show me the airfare from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME san francisco]]
give me flights from pittsburgh to baltimore	[IN:ATIS_FLIGHT give me flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME baltimore]]
what is the last flight from dallas to boston	[IN:ATIS_FLIGHT what is the [SL:FLIGHT_MOD last] flight from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME boston]]
what flights go from philadelphia to san francisco with a stopover in dallas	[IN:ATIS_FLIGHT what flights go from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME san francisco] with a stopover in [SL:STOPLOC.CITY_NAME dallas]]
please give me ground transportation information for denver	[IN:ATIS_GROUND_SERVICE please give me ground transportation information for [SL:CITY_NAME denver]]
what ground transport is available in charlotte	[IN:ATIS_GROUND_SERVICE what ground transport is available in [SL:CITY_NAME charlotte]]
what are the flights available between 10 am and 3 pm between pittsburgh and fort worth	[IN:ATIS_FLIGHT what are the flights available between [SL:DEPART_TIME.START_TIME 10 am] and [SL:DEPART_TIME.END_TIME 3 pm] between [SL:FROMLOC.CITY_NAME pittsburgh] and [SL:TOLOC.CITY_NAME fort worth]]
please tell me the type of aircraft used from atlanta to denver before 12 o'clock noon	[IN:ATIS_AIRCRAFT please tell me the type of aircraft used from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME denver] [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME 12 o'clock noon]]
american flights from san francisco please	[IN:ATIS_FLIGHT [SL:AIRLINE_NAME american] flights from [SL:FROMLOC.CITY_NAME san francisco] please]
show me the flights from philadelphia to atlanta	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME atlanta]]
display all fare codes	[IN:ATIS_AIRFARE display all fare codes]
round trip fares from baltimore to philadelphia less than 1000 dollars round trip fares from denver to philadelphia less than 1000 dollars round trip fares from pittsburgh to philadelphia less than 1000 dollars	[IN:ATIS_AIRFARE [SL:ROUND_TRIP round trip] fares from baltimore to [SL:TOLOC.CITY_NAME philadelphia] [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 1000 dollars] [SL:ROUND_TRIP round trip] fares from denver to [SL:TOLOC.CITY_NAME philadelphia] [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 1000 dollars] [SL:ROUND_TRIP round trip] fares from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME philadelphia] [SL:COST_RELATIVE less] than [SL:FARE_AMOUNT 1000 dollars]]
show me the flights next tuesday between philadelphia and san francisco	[IN:ATIS_FLIGHT show me the flights [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME tuesday] between [SL:FROMLOC.CITY_NAME philadelphia] and [SL:TOLOC.CITY_NAME san francisco]]
i would like to fly to denver for under 500 dollars please show me the airfares between pittsburgh and denver	[IN:ATIS_FLIGHT i would like to fly to [SL:TOLOC.CITY_NAME denver] for [SL:COST_RELATIVE under] [SL:FARE_AMOUNT 500 dollars] please show me the airfares between [SL:FROMLOC.CITY_NAME pittsburgh] and [SL:TOLOC.CITY_NAME denver]]
what is as	[IN:ATIS_ABBREVIATION what is [SL:AIRLINE_CODE as]]
can you list all the airlines that have flights from boston to san francisco	[IN:ATIS_AIRLINE can you list all the airlines that have flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco]]
how can i get from boston to atlanta and back in the same day and have the most hours on the ground in atlanta	[IN:ATIS_FLIGHT how can i get from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME atlanta] and back in the same [SL:RETURN_DATE.DATE_RELATIVE day] and have the most hours on the ground in [SL:TOLOC.CITY_NAME atlanta]]
show me the flights leaving charlotte to atlanta around 7 pm next tuesday	[IN:ATIS_FLIGHT show me the flights leaving [SL:FROMLOC.CITY_NAME charlotte] to [SL:TOLOC.CITY_NAME atlanta] [SL:DEPART_TIME.TIME_RELATIVE around] [SL:DEPART_TIME.TIME 7 pm] [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME tuesday]]
i now need a flight from san jose to houston leaving on sunday the fourth	[IN:ATIS_FLIGHT i now need a flight from [SL:FROMLOC.CITY_NAME san jose] to [SL:TOLOC.CITY_NAME houston] leaving on [SL:DEPART_DATE.DAY_NAME sunday] the [SL:DEPART_DATE.DAY_NUMBER fourth]]
i'd like information on boston to washington	[IN:ATIS_FLIGHT i'd like information on [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington]]
what ground transportation is available in pittsburgh	[IN:ATIS_GROUND_SERVICE what ground transportation is available in [SL:CITY_NAME pittsburgh]]
which airlines fly from boston to washington dc	[IN:ATIS_AIRLINE which airlines fly from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc]]
show me the flights from baltimore to boston	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME boston]]
what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm	[IN:ATIS_FLIGHT what flights do you have from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME pittsburgh] on [SL:DEPART_DATE.DAY_NAME wednesday] of [SL:DEPART_DATE.DATE_RELATIVE next] week [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 6 pm]]
show me the flights out of love field	[IN:ATIS_FLIGHT show me the flights out of [SL:FROMLOC.AIRPORT_NAME love field]]
i need a flight from newark to los angeles leaving tomorrow evening	[IN:ATIS_FLIGHT i need a flight from [SL:FROMLOC.CITY_NAME newark] to [SL:TOLOC.CITY_NAME los angeles] leaving [SL:DEPART_DATE.TODAY_RELATIVE tomorrow] [SL:DEPART_TIME.PERIOD_OF_DAY evening]]
flights from montreal	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME montreal]]
what pm flights are available from philadelphia to pittsburgh	[IN:ATIS_FLIGHT what [SL:DEPART_TIME.PERIOD_OF_DAY pm] flights are available from [SL:FROMLOC.CITY_NAME philadelphia] to [SL:TOLOC.CITY_NAME pittsburgh]]
show me flights from denver to philadelphia	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME denver] to [SL:TOLOC.CITY_NAME philadelphia]]
i'd like flight information between boston and washington september third	[IN:ATIS_FLIGHT i'd like flight information between [SL:FROMLOC.CITY_NAME boston] and [SL:TOLOC.CITY_NAME washington] [SL:DEPART_DATE.MONTH_NAME september] [SL:DEPART_DATE.DAY_NUMBER third]]
i'd like to fly from minneapolis to long beach two days from today in the early morning	[IN:ATIS_FLIGHT i'd like to fly from [SL:FROMLOC.CITY_NAME minneapolis] to [SL:TOLOC.CITY_NAME long beach] [SL:DEPART_DATE.DATE_RELATIVE two] days from [SL:DEPART_DATE.TODAY_RELATIVE today] in the early [SL:DEPART_TIME.PERIOD_OF_DAY morning]]
how many fares are there one way from tacoma to montreal	[IN:ATIS_QUANTITY how many fares are there [SL:ROUND_TRIP one way] from [SL:FROMLOC.CITY_NAME tacoma] to [SL:TOLOC.CITY_NAME montreal]]
show me the flights from atlanta to boston	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME atlanta] to [SL:TOLOC.CITY_NAME boston]]
list all the landings at general mitchell international	[IN:ATIS_FLIGHT list all the landings at [SL:TOLOC.AIRPORT_NAME general mitchell international]]
which northwest and united flights go through denver before noon	[IN:ATIS_FLIGHT which northwest and [SL:AIRLINE_NAME united] flights go through [SL:STOPLOC.CITY_NAME denver] [SL:DEPART_TIME.TIME_RELATIVE before] [SL:DEPART_TIME.TIME noon]]
round trip fares from baltimore to philadelphia under 1000 dollars	[IN:ATIS_AIRFARE [SL:ROUND_TRIP round trip] fares from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME philadelphia] [SL:COST_RELATIVE under] [SL:FARE_AMOUNT 1000 dollars]]
morning flight from dallas to atlanta	[IN:ATIS_FLIGHT [SL:DEPART_TIME.PERIOD_OF_DAY morning] flight from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME atlanta]]
what is fare code fn	[IN:ATIS_ABBREVIATION what is fare code [SL:FARE_BASIS_CODE fn]]
i would like a flight from pittsburgh to san francisco on august twentieth	[IN:ATIS_FLIGHT i would like a flight from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME san francisco] on [SL:DEPART_DATE.MONTH_NAME august] [SL:DEPART_DATE.DAY_NUMBER twentieth]]
what are my meal options from boston to denver	[IN:ATIS_MEAL what are my [SL:MEAL meal] options from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver]]
i want to fly from miami to chicago on american airlines and arrive at around 5 o'clock in the afternoon show me all flights	[IN:ATIS_FLIGHT i want to fly from [SL:FROMLOC.CITY_NAME miami] to [SL:TOLOC.CITY_NAME chicago] on [SL:AIRLINE_NAME american airlines] and arrive at [SL:ARRIVE_TIME.TIME_RELATIVE around] [SL:ARRIVE_TIME.TIME 5 o'clock] in the [SL:ARRIVE_TIME.PERIOD_OF_DAY afternoon] show me all flights]
show me all flights from pittsburgh which leave tomorrow and arrive in boston	[IN:ATIS_FLIGHT show me all flights from [SL:FROMLOC.CITY_NAME pittsburgh] which leave [SL:DEPART_DATE.TODAY_RELATIVE tomorrow] and arrive in [SL:TOLOC.CITY_NAME boston]]
flights from indianapolis to seattle	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME indianapolis] to [SL:TOLOC.CITY_NAME seattle]]
newark to cleveland	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME newark] to [SL:TOLOC.CITY_NAME cleveland]]
list flights from boston to san francisco that serve only breakfast	[IN:ATIS_FLIGHT list flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME san francisco] that serve only [SL:MEAL_DESCRIPTION breakfast]]
show me flights from los angeles to pittsburgh for tuesday	[IN:ATIS_FLIGHT show me flights from [SL:FROMLOC.CITY_NAME los angeles] to [SL:TOLOC.CITY_NAME pittsburgh] for [SL:DEPART_DATE.DAY_NAME tuesday]]
are there any flights from chicago to minneapolis on saturday on continental	[IN:ATIS_FLIGHT are there any flights from [SL:FROMLOC.CITY_NAME chicago] to [SL:TOLOC.CITY_NAME minneapolis] on [SL:DEPART_DATE.DAY_NAME saturday] on [SL:AIRLINE_NAME continental]]
all flights from boston to washington dc after 5 pm on november eleventh economy class	[IN:ATIS_FLIGHT all flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington] [SL:TOLOC.STATE_CODE dc] [SL:DEPART_TIME.TIME_RELATIVE after] [SL:DEPART_TIME.TIME 5 pm] on [SL:DEPART_DATE.MONTH_NAME november] [SL:DEPART_DATE.DAY_NUMBER eleventh] [SL:ECONOMY economy class]]
list all day time flights from pittsburgh to boston	[IN:ATIS_FLIGHT list all [SL:FLIGHT_MOD day time] flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME boston]]
when are the american flights from phoenix to milwaukee	[IN:ATIS_FLIGHT when are the [SL:AIRLINE_NAME american] flights from [SL:FROMLOC.CITY_NAME phoenix] to [SL:TOLOC.CITY_NAME milwaukee]]
give me the flights from washington dc to philadelphia for december second	[IN:ATIS_FLIGHT give me the flights from [SL:FROMLOC.CITY_NAME washington] [SL:FROMLOC.STATE_CODE dc] to [SL:TOLOC.CITY_NAME philadelphia] for [SL:DEPART_DATE.MONTH_NAME december] [SL:DEPART_DATE.DAY_NUMBER second]]
boston to denver monday	[IN:ATIS_FLIGHT [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME denver] [SL:DEPART_DATE.DAY_NAME monday]]
show me the flights on delta or twa which go through atlanta	[IN:ATIS_FLIGHT show me the flights on [SL:AIRLINE_NAME delta] [SL:OR or] [SL:AIRLINE_CODE twa] which go through [SL:STOPLOC.CITY_NAME atlanta]]
is there a plane from boston to washington	[IN:ATIS_AIRCRAFT is there a plane from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME washington]]
what ground transportation is available in san francisco	[IN:ATIS_GROUND_SERVICE what ground transportation is available in [SL:CITY_NAME san francisco]]
show afternoon flights from dallas to san francisco	[IN:ATIS_FLIGHT show [SL:DEPART_TIME.PERIOD_OF_DAY afternoon] flights from [SL:FROMLOC.CITY_NAME dallas] to [SL:TOLOC.CITY_NAME san francisco]]
shortest evening flight from tampa to cincinnati	[IN:ATIS_FLIGHT [SL:FLIGHT_MOD shortest] [SL:DEPART_TIME.PERIOD_OF_DAY evening] flight from [SL:FROMLOC.CITY_NAME tampa] to [SL:TOLOC.CITY_NAME cincinnati]]
i want to leave chicago next tuesday and arrive in detroit around 6 pm	[IN:ATIS_FLIGHT i want to leave [SL:FROMLOC.CITY_NAME chicago] [SL:DEPART_DATE.DATE_RELATIVE next] [SL:DEPART_DATE.DAY_NAME tuesday] and arrive in [SL:TOLOC.CITY_NAME detroit] [SL:ARRIVE_TIME.TIME_RELATIVE around] [SL:ARRIVE_TIME.TIME 6 pm]]
all flights from pittsburgh to philadelphia that arrive at 6 o'clock next tuesday	[IN:ATIS_FLIGHT all flights from [SL:FROMLOC.CITY_NAME pittsburgh] to [SL:TOLOC.CITY_NAME philadelphia] that arrive at [SL:ARRIVE_TIME.TIME 6 o'clock] [SL:ARRIVE_DATE.DATE_RELATIVE next] [SL:ARRIVE_DATE.DAY_NAME tuesday]]
find the latest flight from san francisco to atlanta that serves a meal	[IN:ATIS_FLIGHT find the [SL:FLIGHT_MOD latest] flight from [SL:FROMLOC.CITY_NAME san francisco] to [SL:TOLOC.CITY_NAME atlanta] that serves a [SL:MEAL meal]]
i would like to book a flight from baltimore to newark early in the morning on april ninth	[IN:ATIS_FLIGHT i would like to book a flight from [SL:FROMLOC.CITY_NAME baltimore] to [SL:TOLOC.CITY_NAME newark] [SL:DEPART_TIME.PERIOD_MOD early] in the [SL:DEPART_TIME.PERIOD_OF_DAY morning] on [SL:DEPART_DATE.MONTH_NAME april] [SL:DEPART_DATE.DAY_NUMBER ninth]]
flights from newark new jersey to cleveland ohio	[IN:ATIS_FLIGHT flights from [SL:FROMLOC.CITY_NAME newark] [SL:FROMLOC.STATE_NAME new jersey] to [SL:TOLOC.CITY_NAME cleveland] [SL:TOLOC.STATE_NAME ohio]]
show me the flights from boston to oakland	[IN:ATIS_FLIGHT show me the flights from [SL:FROMLOC.CITY_NAME boston] to [SL:TOLOC.CITY_NAME oakland]]
