utterance	output
来一首纳兰性德的词。	[IN:QUERY 来一首[SL:AUTHOR 纳兰性德]的词。]
一千五英语怎么说	[IN:TRANSLATION [SL:CONTENT 一千五][SL:TARGET 英语]怎么说]
看看最近有什么电影？	[IN:QUERY 看看最近有什么电影？]
夫妻肺片怎么做？	[IN:QUERY [SL:DISHNAME 夫妻肺片]怎么做？]
发短信给刘文说明天下午五点有聚会	[IN:SEND 发短信给[SL:NAME 刘文]说[SL:CONTENT 明天下午五点有聚会]]
妖精的尾巴	[IN:QUERY [SL:NAME 妖精的尾巴]]
我要查彩票的开奖信息。	[IN:NUMBER_QUERY 我要查彩票的开奖信息。]
你能搜到小说不？	[IN:QUERY 你能搜到小说不？]
搜索中国共产党章程	[IN:QUERY 搜索[SL:NAME 中国共产党章程]]
打电话零八	[IN:DIAL 打电话零八]
请播放一下举起手来	[IN:QUERY 请播放一下[SL:NAME 举起手来]]
穷孩子富孩子	[IN:QUERY [SL:NAME 穷孩子富孩子]]
高淳转播2	[IN:PLAY [SL:NAME 高淳转播2]]
中海油服股票	[IN:QUERY [SL:NAME 中海油服]股票]
给王涛打电话	[IN:DIAL 给[SL:NAME 王涛]打电话]
开启雅虎	[IN:OPEN 开启[SL:NAME 雅虎]]
南昌到广州飞机票	[IN:QUERY [SL:STARTLOC_CITY 南昌]到[SL:ENDLOC_CITY 广州]飞机票]
查询临沂到济南的火车票	[IN:QUERY 查询[SL:STARTLOC_CITY 临沂]到[SL:ENDLOC_CITY 济南]的火车票]
现在打开你的官网	[IN:OPEN 现在打开[SL:NAME 你的官网]]
给张倩倩发短信	[IN:SEND 给[SL:NAME 张倩倩]发短信]
发短信给林晓云说我爱你	[IN:SEND 发短信给[SL:NAME 林晓云]说[SL:CONTENT 我爱你]]
你给我念一首李白的诗。	[IN:QUERY 你给我念一首[SL:AUTHOR 李白]的诗。]
一路向西	[IN:QUERY [SL:NAME 一路向西]]
到北京的火车班次	[IN:QUERY 到[SL:ENDLOC_CITY 北京]的火车班次]
天王盖地虎的下一句是什么？	[IN:QUERY [SL:KEYWORD 天王盖地虎]的[SL:QUERYFIELD 下一句]是什么？]
安徽电视台12月18号晚上10:10的电视剧	[IN:QUERY [SL:TVCHANNEL 安徽电视台]1[SL:DATETIME_DATE 2月18号][SL:DATETIME_TIME 晚上10:10]的[SL:CATEGORY 电视剧]]
刘三姐	[IN:QUERY [SL:NAME 刘三姐]]
看看大乐透的得奖号码	[IN:NUMBER_QUERY 看看[SL:NAME 大乐透]的得奖号码]
久久鸭怎么做？	[IN:QUERY [SL:DISHNAME 久久鸭]怎么做？]
我想看电影搜索	[IN:QUERY 我想看[SL:CATEGORY 电影][SL:NAME 搜索]]
蒽蒽江苏卫视有什么好节目吗？	[IN:QUERY 蒽蒽[SL:TVCHANNEL 江苏卫视]有什么好节目吗？]
从重庆到武汉的航班	[IN:QUERY 从[SL:STARTLOC_CITY 重庆]到[SL:ENDLOC_CITY 武汉]的航班]
看毛泽东在武汉的故事	[IN:QUERY 看[SL:NAME 毛泽东在武汉的故事]]
请打电话给沈晨浩	[IN:DIAL 请打电话给[SL:NAME 沈晨浩]]
鸡蛋怎么炒最好吃？	[IN:QUERY [SL:INGREDIENT 鸡蛋]怎么炒最好吃？]
启动qq浏览器	[IN:LAUNCH 启动[SL:NAME qq浏览器]]
背一下游子。	[IN:QUERY 背一下[SL:NAME 游子]。]
请打开网页	[IN:OPEN 请打开网页]
BTVKAKU少儿	[IN:PLAY [SL:NAME BTVKAKU少儿]]
胃炎怎么治？	[IN:QUERY [SL:KEYWORD 胃炎]怎么治？]
帮我在百度里搜一下东莞到北京的火车	[IN:QUERY 帮我在百度里搜一下[SL:STARTLOC_CITY 东莞]到[SL:ENDLOC_CITY 北京]的火车]
播放断点	[IN:PLAY 播放[SL:SONG 断点]]
念一首唐诗给我听。	[IN:QUERY 念一首[SL:DYNASTY 唐]诗给我听。]
chc高清电影昨天晚上的节目	[IN:QUERY [SL:TVCHANNEL chc高清电影][SL:DATETIME_DATE 昨天][SL:DATETIME_TIME 晚上]的节目]
我要听昆明新闻。	[IN:PLAY 我要听[SL:LOCATION_CITY 昆明]新闻。]
怎样做糖醋排骨时，去吃饭洗澡了。	[IN:QUERY 怎样做[SL:DISHNAME 糖醋排骨]时，去吃饭洗澡了。]
提供一张大乐透	[IN:NUMBER_QUERY 提供一张[SL:NAME 大乐透]]
美国热门的恐怖电影	[IN:QUERY [SL:AREA 美国][SL:POPULARITY 热门]的[SL:TAG 恐怖][SL:CATEGORY 电影]]
昭通到南昌的汽车。	[IN:QUERY [SL:SRC 昭通]到[SL:DEST 南昌]的汽车。]
打电话给卢静	[IN:DIAL 打电话给[SL:NAME 卢静]]
搜狗	[IN:LAUNCH [SL:NAME 搜狗]]
中央一套什么时候有建党伟业	[IN:QUERY [SL:TVCHANNEL 中央一套]什么时候有[SL:NAME 建党伟业]]
我要听劝化这首歌	[IN:PLAY 我要听[SL:SONG 劝化]这首歌]
打一下公司张总的电话	[IN:DIAL 打一下[SL:CATEGORY 公司][SL:NAME 张总]的电话]
总计今天的新闻。	[IN:PLAY 总计[SL:DATETIME_DATE 今天]的新闻。]
替我回复这封邮件	[IN:REPLY 替我回复这封邮件]
查一下杭州到宁波的火车票	[IN:QUERY 查一下[SL:STARTLOC_CITY 杭州]到[SL:ENDLOC_CITY 宁波]的火车票]
搜索中国移动的股市行情	[IN:QUERY 搜索[SL:NAME 中国移动]的股市行情]
酸辣汤的做法。	[IN:QUERY [SL:DISHNAME 酸辣汤]的做法。]
赶集	[IN:LAUNCH [SL:NAME 赶集]]
查询大北农的股票	[IN:QUERY 查询[SL:NAME 大北农]的股票]
搜索游戏	[IN:QUERY 搜索[SL:NAME 游戏]]
现在热门的电视剧是什么	[IN:QUERY 现在[SL:POPULARITY 热门]的[SL:CATEGORY 电视剧]是什么]
唇腭裂。	[IN:QUERY [SL:KEYWORD 唇腭裂]。]
来一首毛泽东的词。	[IN:QUERY 来一首[SL:AUTHOR 毛泽东]的词。]
看一下今天早上新闻。	[IN:PLAY 看一下[SL:DATETIME_DATE 今天][SL:DATETIME_TIME 早上]新闻。]
美女啊帮我打开网页	[IN:OPEN 美女啊帮我打开网页]
胖鱼头怎么烧？	[IN:QUERY [SL:INGREDIENT 胖鱼头]怎么烧？]
明天到郑州的火车	[IN:QUERY [SL:STARTDATE_DATE 明天]到[SL:ENDLOC_CITY 郑州]的火车]
世界军事中央台世界军事	[IN:QUERY [SL:NAME 世界军事][SL:TVCHANNEL 中央台][SL:NAME 世界军事]]
新东站怎么走	[IN:ROUTE [SL:ENDLOC_POI 新东站]怎么走]
科大讯飞今天的股票	[IN:QUERY [SL:NAME 科大讯飞]今天的股票]
给秦丽香发信息	[IN:SEND 给[SL:NAME 秦丽香]发信息]
睡觉用英文怎么说	[IN:TRANSLATION [SL:CONTENT 睡觉]用[SL:TARGET 英文]怎么说]
给我来首好听的音乐	[IN:PLAY 给我来首[SL:CATEGORY 好听]的音乐]
帮我查一下深圳到桂林后天的机票	[IN:QUERY 帮我查一下[SL:STARTLOC_CITY 深圳]到[SL:ENDLOC_CITY 桂林][SL:STARTDATE_DATE 后天]的机票]
北京到成都的汽车时刻表。	[IN:QUERY [SL:SRC 北京]到[SL:DEST 成都]的汽车时刻表。]
迎宾路在哪	[IN:POSITION [SL:LOCATION_POI 迎宾路]在哪]
帮我搜索一下有什么家常菜？	[IN:QUERY 帮我搜索一下有什么[SL:KEYWORD 家常菜]？]
给我查一下，乳腺增生怎么治疗？	[IN:QUERY 给我查一下，[SL:KEYWORD 乳腺增生]怎么治疗？]
打电话给地瓜	[IN:DIAL 打电话给[SL:NAME 地瓜]]
金瓶梅	[IN:QUERY [SL:NAME 金瓶梅]]
打开相机这	[IN:LAUNCH 打开[SL:NAME 相机]这]
请问一下军事新闻。	[IN:PLAY 请问一下[SL:CATEGORY 军事]新闻。]
聚友网	[IN:OPEN [SL:NAME 聚友网]]
我想听首歌	[IN:PLAY 我想听首歌]
炖肉	[IN:QUERY [SL:DISHNAME 炖肉]]
来首歌吗？	[IN:PLAY 来首歌吗？]
我要写一条邮件	[IN:CREATE 我要写一条邮件]
唱一首简单爱	[IN:PLAY 唱一首[SL:SONG 简单爱]]
宫外孕怎么办？	[IN:QUERY [SL:KEYWORD 宫外孕]怎么办？]
给我看新邮件	[IN:LAUNCH 给我看新邮件]
查询华峰氨纶的股票	[IN:QUERY 查询[SL:NAME 华峰氨纶]的股票]
来首纳兰性德的词。	[IN:QUERY 来首[SL:AUTHOR 纳兰性德]的词。]
我想听你最珍贵这首音乐	[IN:PLAY 我想听[SL:SONG 你最珍贵]这首音乐]
帮我搜一下中超3月份的对阵情况	[IN:QUERY 帮我搜一下[SL:CATEGORY 中超][SL:DATETIME_DATE 3月份]的对阵情况]
茄子鸡蛋怎么做？	[IN:QUERY [SL:DISHNAME 茄子鸡蛋]怎么做？]
韩国电视连续剧老大	[IN:QUERY [SL:AREA 韩国][SL:CATEGORY 电视连续剧][SL:NAME 老大]]
打开uc二哦	[IN:LAUNCH 打开[SL:NAME uc]二哦]
共同关注	[IN:QUERY [SL:NAME 共同关注]]
帮我查一下到狼牙山怎么走	[IN:ROUTE 帮我查一下到[SL:ENDLOC_POI 狼牙山]怎么走]
发送短信给东莞李月华就说今天赶紧回来	[IN:SEND 发送短信给[SL:NAME 东莞李月华]就说[SL:CONTENT 今天赶紧回来]]
给我讲一个谜语吧！	[IN:QUERY 给我讲一个[SL:CATEGORY 谜语]吧！]
馒头怎么做吗？	[IN:QUERY [SL:DISHNAME 馒头]怎么做吗？]
动画片巴啦啦小魔仙	[IN:QUERY [SL:TAG 动画][SL:CATEGORY 片][SL:NAME 巴啦啦小魔仙]]
讯飞语点我现在在哪里	[IN:POSITION 讯飞语点我现在在哪里]
打电话给陈正成	[IN:DIAL 打电话给[SL:NAME 陈正成]]
打开优酷视频	[IN:LAUNCH 打开[SL:NAME 优酷视频]]
到北京的飞机。	[IN:QUERY 到[SL:ENDLOC_CITY 北京]的飞机。]
冰激凌怎么做哦	[IN:QUERY [SL:DISHNAME 冰激凌]怎么做哦]
破伤风该怎么处理	[IN:QUERY [SL:KEYWORD 破伤风]该怎么处理]
王志排骨怎么做	[IN:QUERY 王志[SL:INGREDIENT 排骨]怎么做]
哦，听新闻。	[IN:PLAY 哦，听新闻。]
最新有什么热门电影	[IN:QUERY [SL:TIMEDESCR 最新]有什么[SL:POPULARITY 热门][SL:CATEGORY 电影]]
赛罗奥特曼	[IN:QUERY [SL:NAME 赛罗奥特曼]]
给我来首唐诗三百首。	[IN:QUERY 给我来首[SL:DYNASTY 唐]诗三百首。]
读心专家	[IN:QUERY [SL:NAME 读心专家]]
米粉怎么炒？	[IN:QUERY [SL:INGREDIENT 米粉]怎么炒？]
青岛海信股票	[IN:QUERY 青岛[SL:NAME 海信]股票]
桂林米粉，哦。	[IN:QUERY [SL:DISHNAME 桂林米粉]，哦。]
从广州到贵阳市的航班	[IN:QUERY 从[SL:STARTLOC_CITY 广州]到[SL:ENDLOC_CITY 贵阳]市的航班]
床英文怎么说	[IN:TRANSLATION [SL:CONTENT 床][SL:TARGET 英文]怎么说]
南京新闻频道	[IN:PLAY [SL:NAME 南京新闻频道]]
发短信给姐姐说晚上一起吃面条	[IN:SEND 发短信给[SL:NAME 姐姐]说[SL:CONTENT 晚上一起吃面条]]
惊情四百年	[IN:QUERY [SL:NAME 惊情四百年]]
哦，中超比赛时间三比五。	[IN:QUERY 哦，[SL:CATEGORY 中超]比赛时间三比五。]
可以找一下浪漫满屋的小说	[IN:QUERY 可以找一下[SL:NAME 浪漫满屋]的小说]
青岛到广州航班	[IN:QUERY [SL:STARTLOC_CITY 青岛]到[SL:ENDLOC_CITY 广州]航班]
现在电视台在播什么	[IN:QUERY [SL:DATETIME_TIME 现在]电视台在播什么]
来做烧卖。	[IN:QUERY 来做[SL:DISHNAME 烧卖]。]
风魔炒鱼香肉丝。	[IN:QUERY [SL:DISHNAME 风魔炒鱼香肉丝]。]
星期四去上海的火车	[IN:QUERY [SL:STARTDATE_DATE 星期四]去[SL:ENDLOC_CITY 上海]的火车]
保险，酸辣土豆丝怎么炒？	[IN:QUERY 保险，[SL:DISHNAME 酸辣土豆丝]怎么炒？]
忍者之路	[IN:QUERY [SL:NAME 忍者之路]]
13年的电影	[IN:QUERY [SL:DATETIME_DATE 13年]的[SL:CATEGORY 电影]]
湖北电视台高清	[IN:PLAY [SL:NAME 湖北电视台][SL:RESOLUTION 高清]]
来时打来首唐诗绝句。	[IN:QUERY 来时打来首[SL:DYNASTY 唐]诗[SL:NAME 绝句]。]
地心历险记二	[IN:QUERY [SL:NAME 地心历险记二]]
打开应用程序钱包	[IN:LAUNCH 打开应用程序[SL:NAME 钱包]]
蒜苔的做法	[IN:QUERY [SL:INGREDIENT 蒜苔]的做法]
发短信给张三说“画皮2在哪个台播出”	[IN:SEND 发短信给[SL:NAME 张三]说“[SL:CONTENT 画皮2在哪个台播出]”]
九月二十号广州飞北京的航班	[IN:QUERY [SL:STARTDATE_DATE 九月二十号][SL:STARTLOC_CITY 广州]飞[SL:ENDLOC_CITY 北京]的航班]
你今天去了哪里用英文怎么讲	[IN:TRANSLATION [SL:CONTENT 你今天去了哪里]用[SL:TARGET 英文]怎么讲]
CCTV9明晚有转播仁心解码2呢	[IN:QUERY [SL:TVCHANNEL CCTV9][SL:DATETIME_TIME 明晚]有转播[SL:NAME 仁心解码2]呢]
今天是个好日子的英文怎么讲	[IN:TRANSLATION [SL:CONTENT 今天是个好日子]的[SL:TARGET 英文]怎么讲]
长风吹月渡海来下一句是什么？	[IN:QUERY [SL:KEYWORD 长风吹月渡海来][SL:QUERYFIELD 下一句]是什么？]
今天的天气真是好用英语怎么说	[IN:TRANSLATION [SL:CONTENT 今天的天气真是好]用[SL:TARGET 英语]怎么说]
我朗诵唐诗。	[IN:QUERY 我朗诵[SL:DYNASTY 唐]诗。]
打一个谜语男人的腿残。	[IN:QUERY 打一个[SL:CATEGORY 谜语]男人的腿残。]
梅菜扣肉怎么做啊？	[IN:QUERY [SL:DISHNAME 梅菜扣肉]怎么做啊？]
草莓芒果西米露。	[IN:QUERY [SL:DISHNAME 草莓芒果西米露]。]
搜索极品天王	[IN:QUERY 搜索[SL:NAME 极品天王]]
明天广州到长葛的火车	[IN:QUERY [SL:STARTDATE_DATE 明天][SL:STARTLOC_CITY 广州]到[SL:ENDLOC_AREA 长葛]的火车]
宫爆鸡丁的菜谱。	[IN:QUERY [SL:DISHNAME 宫爆鸡丁]的菜谱。]
中水渔业的股票	[IN:QUERY [SL:NAME 中水渔业]的股票]
我想看一下凤凰网	[IN:OPEN 我想看一下[SL:NAME 凤凰网]]
我想要全部答复	[IN:REPLAY_ALL 我想要全部答复]
到薛城区怎么走	[IN:ROUTE 到[SL:ENDLOC_AREA 薛城区]怎么走]
春熙路怎么走	[IN:ROUTE [SL:ENDLOC_POI 春熙路]怎么走]
给小阳发短信	[IN:SEND 给[SL:NAME 小阳]发短信]
湖南卫视放什么节目？	[IN:QUERY [SL:TVCHANNEL 湖南卫视]放什么节目？]
查寻科大讯飞的股	[IN:QUERY 查寻[SL:NAME 科大讯飞]的股]
广州到孝感的火车	[IN:QUERY [SL:STARTLOC_CITY 广州]到[SL:ENDLOC_CITY 孝感]的火车]
白面粉可以怎样做饼？	[IN:QUERY 白面粉可以怎样做[SL:INGREDIENT 饼]？]
昨天恒大比赛结果是什么？	[IN:QUERY [SL:DATETIME_DATE 昨天][SL:NAME 恒大]比赛[SL:TYPE 结果]是什么？]
鱼香肉丝，怎么做？买？	[IN:QUERY [SL:DISHNAME 鱼香肉丝]，怎么做？买？]
有什么重要新闻吗？	[IN:PLAY 有什么[SL:CATEGORY 重要]新闻吗？]
毛阿敏的歌	[IN:PLAY [SL:ARTIST 毛阿敏]的歌]
搜索最新新闻	[IN:PLAY 搜索[SL:KEYWORD 最新]新闻]
上山居网	[IN:OPEN 上[SL:NAME 山居网]]
牛肉怎么煮才好吃？你？	[IN:QUERY [SL:INGREDIENT 牛肉]怎么煮才好吃？你？]
查询昆明到合肥的火车	[IN:QUERY 查询[SL:STARTLOC_CITY 昆明]到[SL:ENDLOC_CITY 合肥]的火车]
我想吃汉堡包的英文怎么说	[IN:TRANSLATION [SL:CONTENT 我想吃汉堡包]的[SL:TARGET 英文]怎么说]
中超赛事预告吗？	[IN:QUERY [SL:CATEGORY 中超]赛事预告吗？]
米饭怎么做	[IN:QUERY [SL:DISHNAME 米饭]怎么做]
明天有火车到襄阳吗	[IN:QUERY [SL:STARTDATE_DATE 明天]有火车到[SL:ENDLOC_CITY 襄阳]吗]
平安保险的股票价格	[IN:QUERY [SL:NAME 平安保险]的股票价格]
肉炒饭怎么做？	[IN:QUERY [SL:DISHNAME 肉炒饭]怎么做？]
猫眼三姐妹	[IN:QUERY [SL:NAME 猫眼三姐妹]]
新浪汽车	[IN:OPEN [SL:NAME 新浪汽车]]
打电话温正军	[IN:DIAL 打电话[SL:NAME 温正军]]
打开安徽交通台	[IN:LAUNCH 打开[SL:NAME 安徽交通台]]
我要看饶雪漫的小说左耳	[IN:QUERY 我要看[SL:AUTHOR 饶雪漫]的小说[SL:NAME 左耳]]
情景剧电视剧	[IN:QUERY [SL:TAG 情景]剧[SL:CATEGORY 电视剧]]
近视眼怎么治疗	[IN:QUERY [SL:KEYWORD 近视眼]怎么治疗]
人造鸡蛋的配方。	[IN:QUERY [SL:DISHNAME 人造鸡蛋]的配方。]
伊利股份	[IN:QUERY [SL:NAME 伊利股份]]
东方高清台的节目单	[IN:QUERY [SL:TVCHANNEL 东方高清台]的节目单]
到鼓楼怎么走	[IN:ROUTE 到[SL:ENDLOC_AREA 鼓楼]怎么走]
翻译我是一只狗	[IN:TRANSLATION 翻译[SL:CONTENT 我是一只狗]]
我想听听钓鱼岛的新闻。	[IN:PLAY 我想听听[SL:KEYWORD 钓鱼岛]的新闻。]
答复，我要听新闻。	[IN:PLAY 答复，我要听新闻。]
读首唐诗	[IN:QUERY 读首[SL:DYNASTY 唐]诗]
打开搜狐网首页	[IN:OPEN 打开[SL:NAME 搜狐网]首页]
恒宇乐活鱼怎么做的好吃的回复哦，你。	[IN:QUERY 恒宇乐[SL:INGREDIENT 活鱼]怎么做的好吃的回复哦，你。]
背一首李白的诗来听听。	[IN:QUERY 背一首[SL:AUTHOR 李白]的诗来听听。]
查看七乐彩的得奖号码	[IN:NUMBER_QUERY 查看[SL:NAME 七乐彩]的得奖号码]
招商银行港股的股价	[IN:QUERY [SL:NAME 招商银行]港股的股价]
打开淘宝购物	[IN:LAUNCH 打开[SL:NAME 淘宝购物]]
查询武汉到茂名的火车	[IN:QUERY 查询[SL:STARTLOC_CITY 武汉]到[SL:ENDLOC_CITY 茂名]的火车]
机票	[IN:QUERY 机票]
歌曲白天不懂夜的黑	[IN:PLAY 歌曲[SL:SONG 白天不懂夜的黑]]
查找电影	[IN:QUERY 查找[SL:CATEGORY 电影]]
给我查一下糖尿病如何治疗？	[IN:QUERY 给我查一下[SL:KEYWORD 糖尿病]如何治疗？]
中国移动通信的英语怎么说	[IN:TRANSLATION [SL:CONTENT 中国移动通信]的[SL:TARGET 英语]怎么说]
来一首不可以。	[IN:PLAY 来一首[SL:SONG 不可以]。]
真达林业的股票怎么样	[IN:QUERY [SL:NAME 真达林业]的股票怎么样]
花开半夏	[IN:QUERY [SL:NAME 花开半夏]]
北京青年频道谁在说	[IN:QUERY [SL:TVCHANNEL 北京青年频道][SL:NAME 谁在说]]
甲亢怎么办？	[IN:QUERY [SL:KEYWORD 甲亢]怎么办？]
来一首琵琶行。	[IN:QUERY 来一首[SL:NAME 琵琶行]。]
浙江高清台的节目单	[IN:QUERY [SL:TVCHANNEL 浙江高清台]的节目单]
诗词满江红。	[IN:QUERY 诗词[SL:NAME 满江红]。]
你好啊，再背首诗。	[IN:DEFAULT 你好啊，再背首诗。]
放鱼怎么做？	[IN:QUERY 放[SL:INGREDIENT 鱼]怎么做？]
看一下今天晚上广西台有没有警戒线？	[IN:QUERY 看一下[SL:DATETIME_DATE 今天][SL:DATETIME_TIME 晚上][SL:TVCHANNEL 广西台]有没有[SL:NAME 警戒线]？]
红烧肉怎么煮啊	[IN:QUERY [SL:DISHNAME 红烧肉]怎么煮啊]
那你告诉我最新的热门电影吧。	[IN:QUERY 那你告诉我最新的热门电影吧。]
中超赛事预告，你。	[IN:QUERY [SL:CATEGORY 中超]赛事[SL:TYPE 预告]，你。]
周口在哪里	[IN:POSITION [SL:LOCATION_CITY 周口]在哪里]
帮我打开步步惊心	[IN:QUERY 帮我打开[SL:NAME 步步惊心]]
查询安阳到郑州的动车	[IN:QUERY 查询[SL:STARTLOC_CITY 安阳]到[SL:ENDLOC_CITY 郑州]的[SL:CATEGORY 动车]]
今天电影频道演什么	[IN:QUERY [SL:DATETIME_DATE 今天][SL:TVCHANNEL 电影频道]演什么]
若相惜不弃下一句是什么？	[IN:QUERY [SL:KEYWORD 若相惜不弃][SL:QUERYFIELD 下一句]是什么？]
想做蛋糕。	[IN:QUERY 想做[SL:DISHNAME 蛋糕]。]
江苏阳光的股票怎么样了	[IN:QUERY [SL:NAME 江苏阳光]的股票怎么样了]
什么电视台什么时间有转播仁心解码2	[IN:QUERY 什么电视台什么时间有转播[SL:NAME 仁心解码2]]
放歌，天亮了。	[IN:PLAY 放歌，[SL:SONG 天亮了]。]
安徽综艺	[IN:PLAY [SL:NAME 安徽综艺]]
我去杨家坪该怎么走	[IN:ROUTE 我去[SL:ENDLOC_POI 杨家坪]该怎么走]
科大讯飞股票价格	[IN:QUERY [SL:NAME 科大讯飞]股票价格]
痛经。	[IN:QUERY [SL:KEYWORD 痛经]。]
现在有什么好看的电视剧？	[IN:QUERY 现在有什么[SL:SCOREDESCR 好看]的[SL:CATEGORY 电视剧]？]
搜索西红柿的做法。	[IN:QUERY 搜索[SL:INGREDIENT 西红柿]的做法。]
美国电影少年派的奇幻漂流	[IN:QUERY [SL:AREA 美国][SL:CATEGORY 电影][SL:NAME 少年派的奇幻漂流]]
启动浏览器	[IN:LAUNCH 启动[SL:NAME 浏览器]]
查看大乐透玩法的开奖	[IN:NUMBER_QUERY 查看[SL:NAME 大乐透]玩法的开奖]
玄幻小说《武动乾坤》	[IN:QUERY [SL:CATEGORY 玄幻]小说《[SL:NAME 武动乾坤]》]
郭敬明的爱情小说《悲伤逆流成河》	[IN:QUERY [SL:AUTHOR 郭敬明]的[SL:CATEGORY 爱情]小说《[SL:NAME 悲伤逆流成河]》]
青海卫视频道的节目单	[IN:QUERY [SL:TVCHANNEL 青海卫视]频道的节目单]
开微信	[IN:LAUNCH 开[SL:NAME 微信]]
思春夜喜雨下一句是。	[IN:QUERY [SL:KEYWORD 思春夜喜雨][SL:QUERYFIELD 下一句]是。]
我要看西游记啊	[IN:QUERY 我要看[SL:NAME 西游记]啊]
怎么煮面才好吃呢？	[IN:QUERY 怎么[SL:DISHNAME 煮面]才好吃呢？]
给我打开一下qq	[IN:LAUNCH 给我打开一下[SL:NAME qq]]
说话，给我搜一下做苹果麦片粥是怎么做啊？	[IN:QUERY 说话，给我搜一下做[SL:DISHNAME 苹果麦片粥]是怎么做啊？]
电焊机用英语怎么说	[IN:TRANSLATION [SL:CONTENT 电焊机]用[SL:TARGET 英语]怎么说]
小军儿炖土豆该怎么做？	[IN:QUERY 小军儿[SL:DISHNAME 炖土豆]该怎么做？]
武汉卓尔的赛程。	[IN:QUERY [SL:NAME 武汉卓尔]的赛程。]
我去烟台有高铁吗	[IN:QUERY 我去[SL:ENDLOC_CITY 烟台]有[SL:CATEGORY 高铁]吗]
大薯条怎么做？	[IN:QUERY 大[SL:DISHNAME 薯条]怎么做？]
发短信给王曼希望你幸福	[IN:SEND 发短信给[SL:NAME 王曼]希望你幸福]
十堰至武汉火车票	[IN:QUERY [SL:STARTLOC_CITY 十堰]至[SL:ENDLOC_CITY 武汉]火车票]
今天有什么军事新闻	[IN:PLAY [SL:DATETIME_DATE 今天]有什么[SL:CATEGORY 军事]新闻]
你会不会做蛋糕只能回答哦。	[IN:QUERY 你会不会做[SL:DISHNAME 蛋糕]只能回答哦。]
背诵一首唐诗	[IN:QUERY 背诵一首[SL:DYNASTY 唐]诗]
打电话给奥巴马	[IN:DIAL 打电话给[SL:NAME 奥巴马]]
呼叫a 二小姐	[IN:DIAL 呼叫a [SL:NAME 二小姐]]
我听首歌	[IN:PLAY 我听首歌]
《武动乾坤》	[IN:QUERY 《[SL:NAME 武动乾坤]》]
请给我打一个谜语。	[IN:QUERY 请给我打一个[SL:CATEGORY 谜语]。]
青椒肉丝怎么做怎么炒？	[IN:QUERY [SL:DISHNAME 青椒肉丝]怎么做怎么炒？]
查询柳州到昆明的列车	[IN:QUERY 查询[SL:STARTLOC_CITY 柳州]到[SL:ENDLOC_CITY 昆明]的列车]
来首宋词。	[IN:QUERY 来首[SL:DYNASTY 宋]词。]
上海飞往北京的航班	[IN:QUERY [SL:STARTLOC_CITY 上海]飞往[SL:ENDLOC_CITY 北京]的航班]
头晕该怎么办？	[IN:QUERY [SL:KEYWORD 头晕]该怎么办？]
钓鱼岛新闻	[IN:PLAY [SL:KEYWORD 钓鱼岛]新闻]
帮我查一下明天广州到长沙的航班	[IN:QUERY 帮我查一下[SL:STARTDATE_DATE 明天][SL:STARTLOC_CITY 广州]到[SL:ENDLOC_CITY 长沙]的航班]
背一下春晓孟浩然。	[IN:QUERY 背一下[SL:NAME 春晓][SL:AUTHOR 孟浩然]。]
深圳至合肥的火车票	[IN:QUERY [SL:STARTLOC_CITY 深圳]至[SL:ENDLOC_CITY 合肥]的火车票]
妈妈的花样年华	[IN:QUERY [SL:NAME 妈妈的花样年华]]
最近有什么好看得	[IN:QUERY [SL:TIMEDESCR 最近]有什么[SL:SCOREDESCR 好看]得]
说个李白的诗来听听。	[IN:QUERY 说个[SL:AUTHOR 李白]的诗来听听。]
哪些台在放电影	[IN:QUERY 哪些台在放[SL:CATEGORY 电影]]
酸菜鱼的做法，妈。	[IN:QUERY [SL:DISHNAME 酸菜鱼]的做法，妈。]
雄关漫道真如铁下一句是什么？	[IN:QUERY [SL:KEYWORD 雄关漫道真如铁][SL:QUERYFIELD 下一句]是什么？]
急性胃肠炎。	[IN:QUERY [SL:KEYWORD 急性胃肠炎]。]
到武汉的航班	[IN:QUERY 到[SL:ENDLOC_CITY 武汉]的航班]
烧鸡块怎么做？	[IN:QUERY 烧[SL:INGREDIENT 鸡块]怎么做？]
央视9	[IN:PLAY [SL:NAME 央视9]]
胃溃疡。	[IN:QUERY [SL:KEYWORD 胃溃疡]。]
国画怎样做土豆烧鸡块	[IN:QUERY 国画怎样做[SL:DISHNAME 土豆烧鸡块]]
打开杜鑫文的网站	[IN:OPEN 打开[SL:NAME 杜鑫文的网站]]
我想写一个新邮件	[IN:CREATE 我想写一个新邮件]
哈哈，吃了水煮鱼怎么做？	[IN:QUERY 哈哈，吃了[SL:DISHNAME 水煮鱼]怎么做？]
我要看古典仙侠小说	[IN:QUERY 我要看[SL:CATEGORY 古典仙侠]小说]
明天晚上湖南卫视演什么电视剧	[IN:QUERY [SL:DATETIME_DATE 明天][SL:DATETIME_TIME 晚上][SL:TVCHANNEL 湖南卫视]演什么[SL:CATEGORY 电视剧]]
小兵张嘎电影儿	[IN:QUERY [SL:NAME 小兵张嘎][SL:CATEGORY 电影]儿]
中超比赛。	[IN:QUERY [SL:CATEGORY 中超]比赛。]
喂喂那个我说想听音乐呢	[IN:PLAY 喂喂那个我说想听音乐呢]
水果沙拉怎么做？	[IN:QUERY [SL:DISHNAME 水果沙拉]怎么做？]
